win_rate_diff,form_diff,h2h,target
0.04143832927690977,-0.3,0.033333333333333326,0
-0.052308802308802305,0.2,-0.14516129032258063,0
0.04945413977209334,0.0,0.033333333333333326,1
0.08740192095061744,0.09999999999999998,0.0714285714285714,0
-0.026683501683501698,-0.30000000000000004,-0.013513513513513487,0
0.09541773144580101,0.39999999999999997,0.06756756756756754,0
0.0502068657050207,-0.09999999999999998,0.16666666666666663,0
0.013790386130811627,-0.5,-0.015151515151515138,1
-0.10155122655122656,0.2,0.0,1
0.05822267620020427,0.2,0.05882352941176472,1
0.0597539778045193,-0.10000000000000009,0.08823529411764708,1
-0.008768536428110929,-0.2,-0.033333333333333326,0
0.0009644414625964437,-0.09999999999999998,-0.08823529411764708,1
0.061077338736913234,0.0,0.016129032258064502,1
0.049242424242424254,0.0,0.12857142857142856,0
-0.035663753641281715,-0.5,-0.07575757575757575,0
0.102515668013823,-0.3,0.15625,1
0.04596359167370767,0.39999999999999997,0.033333333333333326,0
0.008980251957780017,0.2,0.014285714285714235,1
-0.08740192095061744,-0.09999999999999998,-0.07142857142857145,1
-0.07486772486772486,0.5,-0.11764705882352944,0
-0.0009644414625964437,0.09999999999999998,0.08823529411764708,1
-0.05822267620020427,-0.2,-0.05882352941176472,1
0.015113747063205563,-0.39999999999999997,-0.038461538461538436,0
-0.04143832927690977,0.3,-0.033333333333333326,1
-0.022558922558922556,0.30000000000000004,-0.07142857142857145,0
0.11053147850900658,0.0,0.11290322580645162,1
-0.0597539778045193,0.10000000000000009,-0.08823529411764708,1
-0.04945413977209334,0.0,-0.033333333333333326,1
0.052308802308802305,-0.2,0.14516129032258063,0
-0.086437479488021,-0.19999999999999996,0.0,0
-0.07486772486772486,0.5,-0.11764705882352944,0
-0.008015810495183573,-0.3,-0.013513513513513487,0
0.03719505524559674,0.19999999999999996,0.18571428571428572,1
0.040473887814313325,-0.2,0.06666666666666665,0
-0.027647943146098142,-0.20000000000000007,0.02777777777777779,1
0.040473887814313325,-0.2,0.06666666666666665,1
0.03719505524559674,0.19999999999999996,0.18571428571428572,1
-0.008015810495183573,-0.3,-0.013513513513513487,0
0.061077338736913234,0.0,0.016129032258064502,0
0.049242424242424254,0.0,0.12857142857142856,1
-0.035663753641281715,-0.5,-0.07575757575757575,0
-0.102515668013823,0.3,-0.15625,0
0.04596359167370767,0.39999999999999997,0.033333333333333326,0
-0.026683501683501698,-0.30000000000000004,-0.013513513513513487,0
-0.008768536428110929,-0.2,-0.033333333333333326,0
0.086437479488021,0.19999999999999996,0.0,1
0.027647943146098142,0.20000000000000007,-0.02777777777777779,1
-0.11053147850900658,0.0,-0.11290322580645162,1
0.013790386130811627,-0.5,-0.015151515151515138,1
-0.0502068657050207,0.09999999999999998,-0.16666666666666669,0
-0.09541773144580101,-0.39999999999999997,-0.06756756756756754,1
-0.10155122655122656,0.2,0.0,0
-0.102515668013823,0.3,-0.15625,0
0.008768536428110929,0.2,0.033333333333333326,1
-0.0502068657050207,0.09999999999999998,-0.16666666666666669,1
-0.102515668013823,0.3,-0.15625,0
-0.07486772486772486,0.5,-0.11764705882352944,0
-0.0502068657050207,0.09999999999999998,-0.16666666666666669,0
-0.09541773144580101,-0.39999999999999997,-0.06756756756756754,1
-0.040473887814313325,0.2,-0.06666666666666665,1
-0.11053147850900658,0.0,-0.11290322580645162,0
0.049242424242424254,0.0,0.12857142857142856,1
0.0597539778045193,-0.10000000000000009,0.08823529411764708,1
0.04143832927690977,-0.3,0.033333333333333326,0
0.086437479488021,0.19999999999999996,0.0,0
0.05822267620020427,0.2,0.05882352941176472,0
-0.027647943146098142,-0.20000000000000007,0.02777777777777779,1
0.061077338736913234,0.0,0.016129032258064502,1
0.008980251957780017,0.2,0.014285714285714235,1
-0.013790386130811627,0.5,0.015151515151515138,0
-0.015113747063205563,0.39999999999999997,0.038461538461538436,1
-0.008015810495183573,-0.3,-0.013513513513513487,0
-0.022558922558922556,0.30000000000000004,-0.07142857142857145,0
0.10155122655122656,-0.2,0.0,1
0.08740192095061744,0.09999999999999998,0.0714285714285714,1
0.035663753641281715,0.5,0.0757575757575758,0
-0.008768536428110929,-0.2,-0.033333333333333326,0
-0.0009644414625964437,0.09999999999999998,0.08823529411764708,0
-0.052308802308802305,0.2,-0.14516129032258063,0
-0.086437479488021,-0.19999999999999996,0.0,0
-0.061077338736913234,0.0,-0.016129032258064502,0
0.05822267620020427,0.2,0.05882352941176472,0
0.04596359167370767,0.39999999999999997,0.033333333333333326,0
-0.026683501683501698,-0.30000000000000004,-0.013513513513513487,0
-0.052308802308802305,0.2,-0.14516129032258063,0
-0.008015810495183573,-0.3,-0.013513513513513487,1
-0.0597539778045193,0.10000000000000009,-0.08823529411764708,0
-0.040473887814313325,0.2,-0.06666666666666665,1
0.102515668013823,-0.3,0.15625,0
0.09541773144580101,0.39999999999999997,0.06756756756756754,1
-0.022558922558922556,0.30000000000000004,-0.07142857142857145,1
0.04596359167370767,0.39999999999999997,0.033333333333333326,0
0.008980251957780017,0.2,0.014285714285714235,0
0.0502068657050207,-0.09999999999999998,0.16666666666666663,0
-0.07486772486772486,0.5,-0.11764705882352944,1
0.04945413977209334,0.0,0.033333333333333326,0
-0.102515668013823,0.3,-0.15625,0
0.026683501683501698,0.30000000000000004,0.013513513513513487,1
0.008768536428110929,0.2,0.033333333333333326,0
-0.015113747063205563,0.39999999999999997,0.038461538461538436,1
-0.04143832927690977,0.3,-0.033333333333333326,0
-0.035663753641281715,-0.5,-0.07575757575757575,1
-0.03719505524559674,-0.19999999999999996,-0.18571428571428572,1
-0.0009644414625964437,0.09999999999999998,0.08823529411764708,1
-0.013790386130811627,0.5,0.015151515151515138,0
0.11053147850900658,0.0,0.11290322580645162,1
0.08740192095061744,0.09999999999999998,0.0714285714285714,0
-0.049242424242424254,0.0,-0.12857142857142856,0
0.04945413977209334,0.0,0.033333333333333326,0
-0.027647943146098142,-0.20000000000000007,0.02777777777777779,0
0.10155122655122656,-0.2,0.0,0
-0.03719505524559674,-0.19999999999999996,-0.18571428571428572,0
0.015113747063205563,-0.39999999999999997,-0.038461538461538436,0
0.008015810495183573,0.3,0.013513513513513487,0
-0.11053147850900658,0.0,-0.11290322580645162,0
-0.015113747063205563,0.39999999999999997,0.038461538461538436,1
-0.015113747063205563,0.39999999999999997,0.038461538461538436,0
-0.008980251957780017,-0.2,-0.01428571428571429,0
0.022558922558922556,-0.30000000000000004,0.0714285714285714,0
0.08740192095061744,0.09999999999999998,0.0714285714285714,0
-0.061077338736913234,0.0,-0.016129032258064502,1
0.05822267620020427,0.2,0.05882352941176472,1
0.0009644414625964437,-0.09999999999999998,-0.08823529411764708,1
-0.0597539778045193,0.10000000000000009,-0.08823529411764708,0
-0.04945413977209334,0.0,-0.033333333333333326,1
-0.052308802308802305,0.2,-0.14516129032258063,1
0.027647943146098142,0.20000000000000007,-0.02777777777777779,0
0.086437479488021,0.19999999999999996,0.0,1
0.008768536428110929,0.2,0.033333333333333326,1
0.035663753641281715,0.5,0.0757575757575758,0
-0.10155122655122656,0.2,0.0,0
-0.04143832927690977,0.3,-0.033333333333333326,0
0.03719505524559674,0.19999999999999996,0.18571428571428572,1
0.11053147850900658,0.0,0.11290322580645162,0
-0.026683501683501698,-0.30000000000000004,-0.013513513513513487,1
0.04596359167370767,0.39999999999999997,0.033333333333333326,1
0.0502068657050207,-0.09999999999999998,0.16666666666666663,0
-0.10155122655122656,0.2,0.0,0
0.013790386130811627,-0.5,-0.015151515151515138,0
-0.05822267620020427,-0.2,-0.05882352941176472,1
-0.102515668013823,0.3,-0.15625,1
0.086437479488021,0.19999999999999996,0.0,0
0.04143832927690977,-0.3,0.033333333333333326,0
-0.035663753641281715,-0.5,-0.07575757575757575,1
0.049242424242424254,0.0,0.12857142857142856,0
0.015113747063205563,-0.39999999999999997,-0.038461538461538436,0
0.013790386130811627,-0.5,-0.015151515151515138,0
0.049242424242424254,0.0,0.12857142857142856,1
0.008015810495183573,0.3,0.013513513513513487,1
-0.07486772486772486,0.5,-0.11764705882352944,1
-0.03719505524559674,-0.19999999999999996,-0.18571428571428572,0
-0.040473887814313325,0.2,-0.06666666666666665,0
0.102515668013823,-0.3,0.15625,1
-0.09541773144580101,-0.39999999999999997,-0.06756756756756754,0
0.008768536428110929,0.2,0.033333333333333326,1
0.026683501683501698,0.30000000000000004,0.013513513513513487,0
0.008015810495183573,0.3,0.013513513513513487,1
0.061077338736913234,0.0,0.016129032258064502,0
0.027647943146098142,0.20000000000000007,-0.02777777777777779,1
-0.09541773144580101,-0.39999999999999997,-0.06756756756756754,0
-0.052308802308802305,0.2,-0.14516129032258063,0
-0.040473887814313325,0.2,-0.06666666666666665,0
0.08740192095061744,0.09999999999999998,0.0714285714285714,1
-0.11053147850900658,0.0,-0.11290322580645162,1
-0.022558922558922556,0.30000000000000004,-0.07142857142857145,1
0.04596359167370767,0.39999999999999997,0.033333333333333326,0
-0.0009644414625964437,0.09999999999999998,0.08823529411764708,1
-0.04945413977209334,0.0,-0.033333333333333326,1
-0.07486772486772486,0.5,-0.11764705882352944,0
-0.0502068657050207,0.09999999999999998,-0.16666666666666669,0
-0.008980251957780017,-0.2,-0.01428571428571429,0
-0.0597539778045193,0.10000000000000009,-0.08823529411764708,0
0.09541773144580101,0.39999999999999997,0.06756756756756754,1
0.027647943146098142,0.20000000000000007,-0.02777777777777779,0
-0.008015810495183573,-0.3,-0.013513513513513487,1
-0.09541773144580101,-0.39999999999999997,-0.06756756756756754,0
0.0597539778045193,-0.10000000000000009,0.08823529411764708,0
0.11053147850900658,0.0,0.11290322580645162,0
0.0502068657050207,-0.09999999999999998,0.16666666666666663,1
-0.040473887814313325,0.2,-0.06666666666666665,1
0.03719505524559674,0.19999999999999996,0.18571428571428572,1
0.027647943146098142,0.20000000000000007,-0.02777777777777779,1
-0.04945413977209334,0.0,-0.033333333333333326,0
-0.10155122655122656,0.2,0.0,0
0.08740192095061744,0.09999999999999998,0.0714285714285714,1
-0.022558922558922556,0.30000000000000004,-0.07142857142857145,1
0.008980251957780017,0.2,0.014285714285714235,0
0.061077338736913234,0.0,0.016129032258064502,1
0.09541773144580101,0.39999999999999997,0.06756756756756754,0
0.0009644414625964437,-0.09999999999999998,-0.08823529411764708,0
0.052308802308802305,-0.2,0.14516129032258063,1
0.013790386130811627,-0.5,-0.015151515151515138,0
0.086437479488021,0.19999999999999996,0.0,0
0.008768536428110929,0.2,0.033333333333333326,0
0.07486772486772486,-0.5,0.11764705882352944,1
-0.008015810495183573,-0.3,-0.013513513513513487,0
-0.049242424242424254,0.0,-0.12857142857142856,0
0.035663753641281715,0.5,0.0757575757575758,1
-0.102515668013823,0.3,-0.15625,0
-0.04596359167370767,-0.39999999999999997,-0.033333333333333326,0
0.05822267620020427,0.2,0.05882352941176472,0
-0.026683501683501698,-0.30000000000000004,-0.013513513513513487,1
0.015113747063205563,-0.39999999999999997,-0.038461538461538436,0
0.04143832927690977,-0.3,0.033333333333333326,1
0.008980251957780017,0.2,0.014285714285714235,0
-0.022558922558922556,0.30000000000000004,-0.07142857142857145,0
0.08740192095061744,0.09999999999999998,0.0714285714285714,1
0.061077338736913234,0.0,0.016129032258064502,0
0.026683501683501698,0.30000000000000004,0.013513513513513487,1
-0.102515668013823,0.3,-0.15625,0
-0.05822267620020427,-0.2,-0.05882352941176472,0
-0.04596359167370767,-0.39999999999999997,-0.033333333333333326,0
0.10155122655122656,-0.2,0.0,0
-0.027647943146098142,-0.20000000000000007,0.02777777777777779,1
0.03719505524559674,0.19999999999999996,0.18571428571428572,0
-0.04945413977209334,0.0,-0.033333333333333326,1
-0.052308802308802305,0.2,-0.14516129032258063,0
-0.086437479488021,-0.19999999999999996,0.0,0
0.04143832927690977,-0.3,0.033333333333333326,0
-0.035663753641281715,-0.5,-0.07575757575757575,0
0.049242424242424254,0.0,0.12857142857142856,0
0.013790386130811627,-0.5,-0.015151515151515138,0
0.015113747063205563,-0.39999999999999997,-0.038461538461538436,1
0.008015810495183573,0.3,0.013513513513513487,0
0.008768536428110929,0.2,0.033333333333333326,1
0.0009644414625964437,-0.09999999999999998,-0.08823529411764708,1
-0.0597539778045193,0.10000000000000009,-0.08823529411764708,1
-0.0502068657050207,0.09999999999999998,-0.16666666666666669,0
0.11053147850900658,0.0,0.11290322580645162,0
0.040473887814313325,-0.2,0.06666666666666665,1
0.09541773144580101,0.39999999999999997,0.06756756756756754,0
-0.07486772486772486,0.5,-0.11764705882352944,0
-0.11053147850900658,0.0,-0.11290322580645162,0
-0.022558922558922556,0.30000000000000004,-0.07142857142857145,0
-0.05822267620020427,-0.2,-0.05882352941176472,0
0.052308802308802305,-0.2,0.14516129032258063,1
0.052308802308802305,-0.2,0.14516129032258063,0
0.09541773144580101,0.39999999999999997,0.06756756756756754,0
0.026683501683501698,0.30000000000000004,0.013513513513513487,0
-0.09942528735632183,-0.09999999999999998,-0.07142857142857145,0
0.04143832927690977,-0.3,0.033333333333333326,1
0.022558922558922556,-0.30000000000000004,0.0714285714285714,0
0.05021893814997258,-0.10000000000000003,0.0,0
-0.049242424242424254,0.0,-0.12857142857142856,0
-0.04596359167370767,-0.39999999999999997,-0.033333333333333326,1
0.15973782771535583,0.2,0.0714285714285714,1
-0.10155122655122656,0.2,0.0,1
0.05229672986385042,-0.19999999999999996,0.16666666666666663,1
0.013790386130811627,-0.5,-0.015151515151515138,0
0.03719505524559674,0.19999999999999996,0.18571428571428572,0
-0.060312540359033995,-0.10000000000000003,0.0714285714285714,0
-0.1507575757575758,0.0,0.0,0
0.102515668013823,-0.3,0.15625,0
0.0597539778045193,-0.10000000000000009,0.08823529411764708,0
-0.05822267620020427,-0.2,-0.05882352941176472,1
-0.010858400586940653,-0.10000000000000003,0.16666666666666663,1
0.15172201722017226,-0.09999999999999998,0.33333333333333337,0
0.07486772486772486,-0.5,0.11764705882352944,1
-0.086437479488021,-0.19999999999999996,0.0,1
0.11028368794326249,0.2,0.25,1
0.0502068657050207,-0.09999999999999998,0.16666666666666663,0
-0.03510519108676702,-0.29999999999999993,0.25,1
0.035663753641281715,0.5,0.0757575757575758,1
0.0009644414625964437,-0.09999999999999998,-0.08823529411764708,0
-0.049206349206349254,-0.2,0.0,0
-0.008768536428110929,-0.2,-0.033333333333333326,1
-0.02464878671775228,0.4,0.16666666666666663,1
0.008980251957780017,0.2,0.014285714285714235,0
-0.015113747063205563,0.39999999999999997,0.038461538461538436,0
0.04945413977209334,0.0,0.033333333333333326,1
0.10151515151515156,0.0,0.25,1
0.027647943146098142,0.20000000000000007,-0.02777777777777779,0
-0.03510519108676702,-0.29999999999999993,0.25,1
-0.10155122655122656,0.2,0.0,1
0.013790386130811627,-0.5,-0.015151515151515138,1
-0.15172201722017226,0.09999999999999998,-0.33333333333333337,0
0.05822267620020427,0.2,0.05882352941176472,0
0.05133228840125398,-0.09999999999999998,0.0,1
-0.12407407407407411,0.30000000000000004,0.0,0
-0.04596359167370767,-0.39999999999999997,-0.033333333333333326,0
0.060312540359033995,0.10000000000000003,-0.07142857142857145,1
0.102515668013823,-0.3,0.15625,1
-0.008768536428110929,-0.2,-0.033333333333333326,0
0.1507575757575758,0.0,0.0,0
-0.07486772486772486,0.5,-0.11764705882352944,1
-0.008015810495183573,-0.3,-0.013513513513513487,1
-0.06432009626955482,0.19999999999999996,-0.125,1
-0.040473887814313325,0.2,-0.06666666666666665,0
0.002089864158829724,-0.09999999999999998,0.16666666666666663,1
0.027647943146098142,0.20000000000000007,-0.02777777777777779,1
0.11053147850900658,0.0,0.11290322580645162,1
-0.03719505524559674,-0.19999999999999996,-0.18571428571428572,1
0.09942528735632183,0.09999999999999998,0.0714285714285714,1
0.04945413977209334,0.0,0.033333333333333326,0
0.015113747063205563,-0.39999999999999997,-0.038461538461538436,0
-0.026683501683501698,-0.30000000000000004,-0.013513513513513487,1
0.0502068657050207,-0.09999999999999998,0.16666666666666663,1
-0.049206349206349254,-0.2,0.0,0
-0.010858400586940653,-0.10000000000000003,0.16666666666666663,1
-0.008980251957780017,-0.2,-0.01428571428571429,1
-0.08740192095061744,-0.09999999999999998,-0.07142857142857145,1
0.002089864158829724,-0.09999999999999998,0.16666666666666663,1
0.12407407407407411,-0.30000000000000004,0.0,0
0.061077338736913234,0.0,0.016129032258064502,0
-0.09541773144580101,-0.39999999999999997,-0.06756756756756754,0
-0.0009644414625964437,0.09999999999999998,0.08823529411764708,0
-0.11028368794326249,-0.2,-0.25,0
-0.02464878671775228,0.4,0.16666666666666663,1
-0.013790386130811627,0.5,0.015151515151515138,0
-0.11028368794326249,-0.2,-0.25,0
-0.049206349206349254,-0.2,0.0,0
-0.049242424242424254,0.0,-0.12857142857142856,1
0.060312540359033995,0.10000000000000003,-0.07142857142857145,1
0.04143832927690977,-0.3,0.033333333333333326,1
0.0597539778045193,-0.10000000000000009,0.08823529411764708,0
0.05021893814997258,-0.10000000000000003,0.0,1
-0.15973782771535583,-0.2,-0.07142857142857145,0
-0.040473887814313325,0.2,-0.06666666666666665,1
0.022558922558922556,-0.30000000000000004,0.0714285714285714,1
-0.05229672986385042,0.19999999999999996,-0.16666666666666669,0
0.04945413977209334,0.0,0.033333333333333326,1
-0.015113747063205563,0.39999999999999997,0.038461538461538436,0
0.10151515151515156,0.0,0.25,0
0.0009644414625964437,-0.09999999999999998,-0.08823529411764708,0
-0.02464878671775228,0.4,0.16666666666666663,0
-0.09541773144580101,-0.39999999999999997,-0.06756756756756754,0
-0.061077338736913234,0.0,-0.016129032258064502,1
-0.1507575757575758,0.0,0.0,0
-0.0502068657050207,0.09999999999999998,-0.16666666666666669,1
0.035663753641281715,0.5,0.0757575757575758,1
0.05133228840125398,-0.09999999999999998,0.0,0
-0.03719505524559674,-0.19999999999999996,-0.18571428571428572,0
0.11028368794326249,0.2,0.25,0
0.07486772486772486,-0.5,0.11764705882352944,1
0.08740192095061744,0.09999999999999998,0.0714285714285714,1
0.010858400586940653,0.10000000000000003,-0.16666666666666669,1
0.026683501683501698,0.30000000000000004,0.013513513513513487,1
0.05822267620020427,0.2,0.05882352941176472,0
-0.102515668013823,0.3,-0.15625,0
0.09942528735632183,0.09999999999999998,0.0714285714285714,1
-0.086437479488021,-0.19999999999999996,0.0,1
-0.013790386130811627,0.5,0.015151515151515138,1
0.052308802308802305,-0.2,0.14516129032258063,1
-0.008015810495183573,-0.3,-0.013513513513513487,1
0.06432009626955482,-0.19999999999999996,0.125,1
0.022558922558922556,-0.30000000000000004,0.0714285714285714,1
-0.061077338736913234,0.0,-0.016129032258064502,1
0.05133228840125398,-0.09999999999999998,0.0,1
-0.10151515151515156,0.0,-0.25,0
0.008015810495183573,0.3,0.013513513513513487,1
0.10155122655122656,-0.2,0.0,0
-0.04596359167370767,-0.39999999999999997,-0.033333333333333326,0
-0.02464878671775228,0.4,0.16666666666666663,1
-0.15973782771535583,-0.2,-0.07142857142857145,1
-0.05021893814997258,0.10000000000000003,0.0,0
-0.086437479488021,-0.19999999999999996,0.0,0
0.0502068657050207,-0.09999999999999998,0.16666666666666663,1
-0.11028368794326249,-0.2,-0.25,0
-0.015113747063205563,0.39999999999999997,0.038461538461538436,0
0.035663753641281715,0.5,0.0757575757575758,0
0.09942528735632183,0.09999999999999998,0.0714285714285714,1
0.04143832927690977,-0.3,0.033333333333333326,0
-0.049242424242424254,0.0,-0.12857142857142856,0
-0.0597539778045193,0.10000000000000009,-0.08823529411764708,0
0.11053147850900658,0.0,0.11290322580645162,1
0.008768536428110929,0.2,0.033333333333333326,0
-0.06432009626955482,0.19999999999999996,-0.125,1
-0.05229672986385042,0.19999999999999996,-0.16666666666666669,0
0.008980251957780017,0.2,0.014285714285714235,1
-0.013790386130811627,0.5,0.015151515151515138,1
0.052308802308802305,-0.2,0.14516129032258063,0
0.15172201722017226,-0.09999999999999998,0.33333333333333337,1
-0.03510519108676702,-0.29999999999999993,0.25,1
-0.008980251957780017,-0.2,-0.01428571428571429,1
-0.027647943146098142,-0.20000000000000007,0.02777777777777779,0
-0.040473887814313325,0.2,-0.06666666666666665,0
0.11053147850900658,0.0,0.11290322580645162,1
0.002089864158829724,-0.09999999999999998,0.16666666666666663,1
-0.08740192095061744,-0.09999999999999998,-0.07142857142857145,0
-0.12407407407407411,0.30000000000000004,0.0,0
-0.049206349206349254,-0.2,0.0,1
0.03510519108676702,0.29999999999999993,-0.25,1
0.06432009626955482,-0.19999999999999996,0.125,1
0.049206349206349254,0.2,0.0,0
-0.07486772486772486,0.5,-0.11764705882352944,0
-0.008980251957780017,-0.2,-0.01428571428571429,0
0.0502068657050207,-0.09999999999999998,0.16666666666666663,1
-0.010858400586940653,-0.10000000000000003,0.16666666666666663,1
0.06432009626955482,-0.19999999999999996,0.125,1
-0.026683501683501698,-0.30000000000000004,-0.013513513513513487,0
-0.049206349206349254,-0.2,0.0,1
-0.08740192095061744,-0.09999999999999998,-0.07142857142857145,1
0.04945413977209334,0.0,0.033333333333333326,1
-0.022558922558922556,0.30000000000000004,-0.07142857142857145,0
0.05133228840125398,-0.09999999999999998,0.0,1
-0.15172201722017226,0.09999999999999998,-0.33333333333333337,0
-0.11053147850900658,0.0,-0.11290322580645162,1
0.04596359167370767,0.39999999999999997,0.033333333333333326,0
0.02464878671775228,-0.4,-0.16666666666666669,1
0.05822267620020427,0.2,0.05882352941176472,1
0.1507575757575758,0.0,0.0,0
0.102515668013823,-0.3,0.15625,0
-0.013790386130811627,0.5,0.015151515151515138,0
0.09541773144580101,0.39999999999999997,0.06756756756756754,1
-0.09942528735632183,-0.09999999999999998,-0.07142857142857145,1
-0.052308802308802305,0.2,-0.14516129032258063,0
-0.0009644414625964437,0.09999999999999998,0.08823529411764708,1
-0.11028368794326249,-0.2,-0.25,0
-0.0597539778045193,0.10000000000000009,-0.08823529411764708,0
0.060312540359033995,0.10000000000000003,-0.07142857142857145,0
-0.040473887814313325,0.2,-0.06666666666666665,0
0.002089864158829724,-0.09999999999999998,0.16666666666666663,0
0.015113747063205563,-0.39999999999999997,-0.038461538461538436,1
-0.027647943146098142,-0.20000000000000007,0.02777777777777779,1
0.008768536428110929,0.2,0.033333333333333326,0
0.15973782771535583,0.2,0.0714285714285714,0
0.086437479488021,0.19999999999999996,0.0,1
0.05021893814997258,-0.10000000000000003,0.0,0
0.008015810495183573,0.3,0.013513513513513487,1
0.022558922558922556,-0.30000000000000004,0.0714285714285714,1
-0.1507575757575758,0.0,0.0,0
0.04596359167370767,0.39999999999999997,0.033333333333333326,0
0.05021893814997258,-0.10000000000000003,0.0,0
-0.15973782771535583,-0.2,-0.07142857142857145,1
0.027647943146098142,0.20000000000000007,-0.02777777777777779,1
0.049242424242424254,0.0,0.12857142857142856,0
-0.09541773144580101,-0.39999999999999997,-0.06756756756756754,1
0.010858400586940653,0.10000000000000003,-0.16666666666666669,0
0.12407407407407411,-0.30000000000000004,0.0,0
0.102515668013823,-0.3,0.15625,1
-0.05822267620020427,-0.2,-0.05882352941176472,0
0.03510519108676702,0.29999999999999993,-0.25,0
0.10155122655122656,-0.2,0.0,0
-0.04143832927690977,0.3,-0.033333333333333326,1
-0.03719505524559674,-0.19999999999999996,-0.18571428571428572,1
0.12407407407407411,-0.30000000000000004,0.0,0
0.10155122655122656,-0.2,0.0,1
-0.002089864158829724,0.09999999999999998,-0.16666666666666669,1
-0.08740192095061744,-0.09999999999999998,-0.07142857142857145,0
-0.04945413977209334,0.0,-0.033333333333333326,1
0.05229672986385042,-0.19999999999999996,0.16666666666666663,0
0.026683501683501698,0.30000000000000004,0.013513513513513487,1
0.049206349206349254,0.2,0.0,1
-0.03719505524559674,-0.19999999999999996,-0.18571428571428572,1
-0.061077338736913234,0.0,-0.016129032258064502,0
0.035663753641281715,0.5,0.0757575757575758,1
-0.060312540359033995,-0.10000000000000003,0.0714285714285714,1
0.040473887814313325,-0.2,0.06666666666666665,0
-0.03510519108676702,-0.29999999999999993,0.25,1
-0.07486772486772486,0.5,-0.11764705882352944,1
0.0009644414625964437,-0.09999999999999998,-0.08823529411764708,0
-0.0502068657050207,0.09999999999999998,-0.16666666666666669,0
-0.013790386130811627,0.5,0.015151515151515138,0
-0.04143832927690977,0.3,-0.033333333333333326,1
-0.0502068657050207,0.09999999999999998,-0.16666666666666669,0
0.022558922558922556,-0.30000000000000004,0.0714285714285714,0
